tower_id,subscription_id,rsrp_dbm,ts
T0182,S00688,-88,2025-03-04T21:09:00Z
T0332,S01029,-81,2025-03-22T20:31:00Z
T0110,S00191,-65,2025-03-21T16:18:00Z
T0354,S01791,-65,2025-03-12T02:26:00Z
T0324,S00387,-105,2025-03-07T21:50:00Z
T0136,S00279,-115,2025-03-13T13:55:00Z
T0267,S01472,-79,2025-03-13T00:52:00Z
T0453,S01650,-117,2025-03-10T11:14:00Z
T0086,S01442,-120,2025-03-10T14:53:00Z
T0290,S00816,-64,2025-03-16T03:34:00Z
T0084,S00587,-93,2025-03-08T14:30:00Z
T0441,S00092,-93,2025-03-22T12:41:00Z
T0088,S00182,-89,2025-03-17T11:02:00Z
T0380,S00751,-89,2025-03-16T06:39:00Z
T0320,S01859,-95,2025-03-21T22:41:00Z
T0250,S00806,-98,2025-03-21T22:34:00Z
T0172,S00268,-87,2025-03-05T19:03:00Z
T0088,S00990,-118,2025-03-03T18:57:00Z
T0098,S01810,-75,2025-03-05T14:40:00Z
T0297,S01599,-102,2025-03-26T19:12:00Z
T0498,S00197,-82,2025-03-18T17:18:00Z
T0479,S01906,-80,2025-03-19T18:42:00Z
T0139,S01993,-75,2025-03-25T12:56:00Z
T0299,S00428,-66,2025-03-09T06:58:00Z
T0158,S00505,-93,2025-03-18T11:04:00Z
T0239,S01947,-120,2025-03-18T23:20:00Z
T0333,S01868,-60,2025-03-22T04:25:00Z
T0027,S00914,-80,2025-03-20T13:17:00Z
T0308,S01535,-73,2025-03-15T16:35:00Z
T0430,S00467,-96,2025-03-06T10:22:00Z
T0240,S00937,-79,2025-03-09T21:32:00Z
T0093,S01121,-67,2025-03-02T05:32:00Z
T0329,S00040,-113,2025-03-27T10:01:00Z
T0444,S00648,-114,2025-03-16T19:41:00Z
T0234,S01924,-99,2025-03-12T02:00:00Z
T0055,S01009,-120,2025-03-01T00:08:00Z
T0098,S00469,-107,2025-03-20T23:02:00Z
T0440,S01571,-103,2025-03-27T03:06:00Z
T0384,S00684,-71,2025-03-12T01:36:00Z
T0225,S00492,-60,2025-03-21T18:06:00Z
T0068,S01962,-110,2025-03-04T09:39:00Z
T0389,S00118,-72,2025-03-24T00:16:00Z
T0039,S00798,-76,2025-03-01T02:16:00Z
T0077,S00776,-98,2025-03-09T03:19:00Z
T0115,S00842,-88,2025-03-28T10:22:00Z
T0477,S01503,-102,2025-03-05T02:14:00Z
T0180,S01128,-84,2025-03-06T17:33:00Z
T0188,S00727,-84,2025-03-02T16:38:00Z
T0356,S00023,-77,2025-03-10T11:58:00Z
T0315,S00930,-88,2025-03-24T03:46:00Z
T0468,S00875,-74,2025-03-03T13:34:00Z
T0185,S01134,-98,2025-03-13T17:59:00Z
T0100,S00035,-106,2025-03-12T00:54:00Z
T0413,S01992,-76,2025-03-02T06:29:00Z
T0140,S00865,-103,2025-03-14T03:19:00Z
T0427,S00112,-94,2025-03-12T05:59:00Z
T0070,S00612,-71,2025-03-22T01:41:00Z
T0238,S01628,-89,2025-03-17T07:00:00Z
T0275,S00880,-63,2025-03-07T10:58:00Z
T0312,S01040,-95,2025-03-06T18:49:00Z
T0319,S01593,-117,2025-03-25T15:12:00Z
T0133,S01387,-111,2025-03-24T09:28:00Z
T0398,S00802,-84,2025-03-06T10:02:00Z
T0037,S01928,-107,2025-03-26T16:27:00Z
T0014,S00174,-114,2025-03-13T09:46:00Z
T0256,S00520,-73,2025-03-18T21:28:00Z
T0217,S00715,-98,2025-03-14T18:31:00Z
T0362,S00186,-114,2025-03-05T22:21:00Z
T0023,S00291,-76,2025-03-20T22:36:00Z
T0457,S01516,-80,2025-03-06T09:21:00Z
T0062,S01678,-101,2025-03-20T09:45:00Z
T0271,S00115,-119,2025-03-22T15:10:00Z
T0356,S01677,-108,2025-03-06T00:03:00Z
T0084,S00605,-108,2025-03-14T05:43:00Z
T0420,S01005,-96,2025-03-17T20:41:00Z
T0148,S00147,-101,2025-03-07T10:21:00Z
T0121,S00320,-87,2025-03-20T18:56:00Z
T0045,S00432,-69,2025-03-27T00:49:00Z
T0309,S00585,-87,2025-03-17T12:14:00Z
T0157,S00211,-105,2025-03-08T21:45:00Z
T0100,S00807,-99,2025-03-08T13:50:00Z
T0238,S01747,-92,2025-03-08T22:07:00Z
T0081,S01479,-109,2025-03-23T11:15:00Z
T0173,S01068,-97,2025-03-16T01:25:00Z
T0294,S00405,-103,2025-03-02T16:59:00Z
T0076,S01884,-109,2025-03-04T20:06:00Z
T0077,S00708,-112,2025-03-28T20:34:00Z
T0405,S00120,-95,2025-03-23T03:11:00Z
T0287,S00305,-112,2025-03-23T19:56:00Z
T0154,S01168,-74,2025-03-18T20:25:00Z
T0244,S01610,-71,2025-03-17T18:25:00Z
T0019,S00837,-83,2025-03-16T05:03:00Z
T0094,S00948,-96,2025-03-02T10:46:00Z
T0127,S01079,-66,2025-03-08T13:27:00Z
T0432,S01533,-111,2025-03-01T17:22:00Z
T0082,S00630,-106,2025-03-19T15:14:00Z
T0429,S00079,-119,2025-03-16T00:50:00Z
T0172,S01976,-65,2025-03-15T15:48:00Z
T0277,S01149,-62,2025-03-05T01:16:00Z
T0304,S01153,-85,2025-03-12T03:57:00Z
T0371,S00974,-97,2025-03-01T10:27:00Z
T0277,S00341,-92,2025-03-24T23:31:00Z
T0318,S01656,-110,2025-03-26T17:54:00Z
T0132,S01795,-115,2025-03-04T22:07:00Z
T0289,S00412,-109,2025-03-13T15:32:00Z
T0354,S01536,-70,2025-03-16T03:55:00Z
T0256,S01439,-81,2025-03-07T11:02:00Z
T0071,S00768,-76,2025-03-03T02:13:00Z
T0442,S00705,-117,2025-03-28T19:13:00Z
T0150,S00994,-79,2025-03-13T06:36:00Z
T0329,S01388,-72,2025-03-18T04:25:00Z
T0472,S00597,-111,2025-03-01T08:45:00Z
T0363,S01987,-103,2025-03-28T20:01:00Z
T0074,S01608,-60,2025-03-10T19:00:00Z
T0095,S00350,-94,2025-03-27T15:38:00Z
T0380,S01737,-64,2025-03-09T05:14:00Z
T0186,S00250,-89,2025-03-02T10:08:00Z
T0129,S01279,-68,2025-03-25T10:11:00Z
T0156,S01366,-119,2025-03-23T04:46:00Z
T0305,S00895,-101,2025-03-16T15:12:00Z
T0148,S01680,-79,2025-03-22T19:02:00Z
T0313,S01078,-115,2025-03-04T10:58:00Z
T0267,S00130,-72,2025-03-28T17:58:00Z
T0401,S01070,-90,2025-03-28T20:13:00Z
T0228,S01622,-107,2025-03-23T16:23:00Z
T0478,S01272,-63,2025-03-12T10:10:00Z
T0179,S01452,-84,2025-03-04T22:06:00Z
T0016,S00554,-91,2025-03-10T15:54:00Z
T0220,S01986,-67,2025-03-25T14:53:00Z
T0390,S01736,-92,2025-03-23T11:38:00Z
T0218,S01513,-75,2025-03-22T21:55:00Z
T0378,S01188,-105,2025-03-28T09:09:00Z
T0291,S01654,-120,2025-03-02T07:15:00Z
T0230,S01466,-92,2025-03-01T12:07:00Z
T0142,S01356,-114,2025-03-12T07:37:00Z
T0138,S00500,-67,2025-03-20T15:38:00Z
T0090,S00488,-109,2025-03-03T14:53:00Z
T0097,S00491,-72,2025-03-28T15:14:00Z
T0373,S00749,-105,2025-03-16T23:24:00Z
T0317,S01245,-92,2025-03-24T13:35:00Z
T0144,S00566,-83,2025-03-27T18:29:00Z
T0471,S00766,-106,2025-03-26T22:22:00Z
T0108,S00332,-97,2025-03-05T11:26:00Z
T0334,S01777,-73,2025-03-20T19:49:00Z
T0387,S00498,-81,2025-03-28T07:21:00Z
T0229,S01764,-92,2025-03-14T07:58:00Z
T0329,S01048,-116,2025-03-06T05:23:00Z
T0069,S01313,-113,2025-03-16T20:04:00Z
T0187,S00416,-113,2025-03-20T22:21:00Z
T0328,S01853,-74,2025-03-12T02:30:00Z
T0107,S00594,-103,2025-03-24T13:01:00Z
T0439,S00125,-93,2025-03-19T00:27:00Z
T0079,S00376,-106,2025-03-07T04:32:00Z
T0247,S00620,-87,2025-03-28T04:15:00Z
T0093,S01181,-98,2025-03-05T16:22:00Z
T0373,S01138,-116,2025-03-14T09:09:00Z
T0452,S00002,-60,2025-03-18T08:29:00Z
T0226,S00801,-98,2025-03-22T17:32:00Z
T0491,S01883,-103,2025-03-13T19:17:00Z
T0467,S00543,-87,2025-03-16T15:44:00Z
T0251,S01643,-116,2025-03-24T11:52:00Z
T0029,S01414,-87,2025-03-12T04:04:00Z
T0144,S01937,-91,2025-03-24T07:25:00Z
T0211,S01765,-66,2025-03-03T08:15:00Z
T0365,S01929,-64,2025-03-03T10:58:00Z
T0005,S01754,-87,2025-03-21T15:00:00Z
T0432,S00058,-98,2025-03-11T15:43:00Z
T0292,S01487,-63,2025-03-28T22:58:00Z
T0412,S00058,-76,2025-03-08T02:24:00Z
T0470,S00072,-114,2025-03-17T21:00:00Z
T0408,S01234,-93,2025-03-09T04:13:00Z
T0349,S00218,-100,2025-03-07T11:45:00Z
T0277,S01536,-89,2025-03-18T14:55:00Z
T0206,S01183,-77,2025-03-28T12:40:00Z
T0349,S01360,-67,2025-03-01T03:53:00Z
T0042,S00953,-69,2025-03-06T09:49:00Z
T0125,S00384,-107,2025-03-01T02:54:00Z
T0069,S00452,-63,2025-03-22T14:00:00Z
T0434,S00334,-86,2025-03-07T20:57:00Z
T0302,S01919,-60,2025-03-20T11:58:00Z
T0003,S01931,-114,2025-03-02T14:08:00Z
T0201,S00322,-82,2025-03-13T06:14:00Z
T0266,S01367,-116,2025-03-13T08:05:00Z
T0437,S00911,-85,2025-03-18T17:52:00Z
T0393,S00318,-115,2025-03-20T06:42:00Z
T0051,S01573,-76,2025-03-21T12:35:00Z
T0262,S01891,-104,2025-03-21T17:31:00Z
T0291,S01754,-120,2025-03-22T10:14:00Z
T0018,S00041,-70,2025-03-07T19:49:00Z
T0108,S00480,-120,2025-03-05T16:46:00Z
T0066,S00602,-76,2025-03-27T15:29:00Z
T0458,S01260,-98,2025-03-22T08:07:00Z
T0387,S00204,-62,2025-03-04T02:00:00Z
T0474,S01140,-82,2025-03-14T07:52:00Z
T0378,S00850,-80,2025-03-02T08:02:00Z
T0079,S01374,-119,2025-03-19T02:57:00Z
T0138,S01732,-80,2025-03-27T21:54:00Z
T0237,S00247,-104,2025-03-19T06:19:00Z
T0330,S01093,-101,2025-03-22T10:35:00Z
T0069,S01287,-77,2025-03-28T17:08:00Z
T0363,S00464,-117,2025-03-19T18:47:00Z
T0273,S00713,-89,2025-03-09T15:54:00Z
T0270,S01693,-74,2025-03-22T16:08:00Z
T0323,S01123,-117,2025-03-23T04:42:00Z
T0380,S01499,-71,2025-03-24T13:31:00Z
T0475,S00436,-99,2025-03-16T01:39:00Z
T0453,S00544,-90,2025-03-24T19:02:00Z
T0142,S01305,-70,2025-03-12T17:28:00Z
T0088,S01713,-115,2025-03-04T19:51:00Z
T0349,S00914,-99,2025-03-17T08:00:00Z
T0153,S00152,-96,2025-03-23T13:15:00Z
T0383,S01648,-86,2025-03-16T09:26:00Z
T0498,S00360,-85,2025-03-24T01:38:00Z
T0313,S00925,-89,2025-03-04T13:38:00Z
T0339,S00319,-112,2025-03-21T08:49:00Z
T0240,S01632,-69,2025-03-13T05:11:00Z
T0406,S01195,-101,2025-03-07T05:13:00Z
T0087,S00778,-107,2025-03-18T12:56:00Z
T0030,S01656,-79,2025-03-18T10:06:00Z
T0421,S00344,-76,2025-03-15T01:35:00Z
T0169,S00350,-81,2025-03-08T18:46:00Z
T0166,S01864,-67,2025-03-23T15:46:00Z
T0369,S00676,-102,2025-03-23T14:27:00Z
T0370,S01007,-64,2025-03-24T21:47:00Z
T0280,S00828,-110,2025-03-18T17:04:00Z
T0395,S01290,-114,2025-03-21T14:50:00Z
T0194,S01427,-87,2025-03-12T15:33:00Z
T0361,S00339,-116,2025-03-22T18:57:00Z
T0287,S00655,-114,2025-03-23T02:32:00Z
T0385,S01780,-70,2025-03-24T00:28:00Z
T0071,S01398,-101,2025-03-08T09:45:00Z
T0478,S00743,-75,2025-03-05T16:38:00Z
T0033,S01326,-110,2025-03-21T12:18:00Z
T0091,S01347,-66,2025-03-06T12:46:00Z
T0305,S01015,-80,2025-03-05T23:05:00Z
T0284,S00755,-86,2025-03-09T13:08:00Z
T0158,S00163,-62,2025-03-05T21:45:00Z
T0234,S00445,-88,2025-03-02T02:04:00Z
T0175,S00291,-113,2025-03-25T11:28:00Z
T0403,S00328,-111,2025-03-01T00:56:00Z
T0385,S01543,-64,2025-03-25T14:34:00Z
T0026,S00899,-95,2025-03-01T05:06:00Z
